month,day,hour,dow,kWh,solar_kWh
11,9,1,2,21,0
11,9,2,2,22,0
11,9,3,2,18,0
11,9,4,2,18,0
11,9,5,2,20,0
11,9,6,2,87,0
11,9,7,2,86,0
11,9,8,2,175,27.747129
11,9,9,2,184,74.243515
11,9,10,2,144,106.25426
11,9,11,2,138,124.00191
11,9,12,2,119,130.88702
11,9,13,2,146,126.37881
11,9,14,2,140,111.21831
11,9,15,2,147,84.597969
11,9,16,2,104,45.735741
11,9,17,2,95,1.8536899
11,9,18,2,101,0
11,9,19,2,85,0
11,9,20,2,76,0
11,9,21,2,67,0
11,9,22,2,52,0
11,9,23,2,28,0
11,10,0,3,23,0
11,10,1,3,19,0
11,10,2,3,22,0
11,10,3,3,18,0
11,10,4,3,18,0
11,10,5,3,20,0
11,10,6,3,79,0
11,10,7,3,86,0
11,10,8,3,161,4.4474702
11,10,9,3,163,72.214775
11,10,10,3,151,63.748329
11,10,11,3,136,121.02705
11,10,12,3,137,128.15405
11,10,13,3,161,123.46333
11,10,14,3,149,108.41898
11,10,15,3,135,82.261414
11,10,16,3,102,43.939915
11,10,17,3,91,1.602688
11,10,18,3,96,0
11,10,19,3,84,0
11,10,20,3,54,0
11,10,21,3,47,0
11,10,22,3,39,0
11,10,23,3,28,0
11,11,0,4,24,0
11,11,1,4,19,0
11,11,2,4,23,0
11,11,3,4,18,0
11,11,4,4,18,0
11,11,5,4,20,0
11,11,6,4,82,0
11,11,7,4,79,0
11,11,8,4,159,4.114069
11,11,9,4,164,72.311974
11,11,10,4,152,102.5667
11,11,11,4,163,120.85246
11,11,12,4,154,127.26218
11,11,13,4,175,122.09502
11,11,14,4,163,107.03162
11,11,15,4,158,80.791443
11,11,16,4,114,9.3271608
11,11,17,4,111,.702088
11,11,18,4,105,0
11,11,19,4,87,0
11,11,20,4,76,0
11,11,21,4,73,0
11,11,22,4,57,0
11,11,23,4,33,0
11,12,0,5,27,0
11,12,1,5,23,0
11,12,2,5,23,0
11,12,3,5,24,0
11,12,4,5,22,0
11,12,5,5,22,0
11,12,6,5,75,0
11,12,7,5,83,0
11,12,8,5,143,0
11,12,9,5,157,.15277901
11,12,10,5,155,25.629322
11,12,11,5,177,50.691525
11,12,12,5,156,44.3535
11,12,13,5,170,49.909184
11,12,14,5,158,41.932312
11,12,15,5,147,43.168072
11,12,16,5,84,19.703623
11,12,17,5,84,0
11,12,18,5,68,0
11,12,19,5,54,0
11,12,20,5,50,0
11,12,21,5,44,0
11,12,22,5,35,0
11,12,23,5,29,0
11,13,0,6,25,0
11,13,1,6,22,0
11,13,2,6,19,0
11,13,3,6,20,0
11,13,4,6,20,0
11,13,5,6,21,0
11,13,6,6,19,0
11,13,7,6,19,0
11,13,8,6,19,.401649
11,13,9,6,18,5.4426174
11,13,10,6,18,37.966328
11,13,11,6,18,45.570862
11,13,12,6,19,52.712547
11,13,13,6,18,53.637028
11,13,14,6,19,33.276901
11,13,15,6,19,25.795162
11,13,16,6,19,14.860651
11,13,17,6,19,0
11,13,18,6,19,0
11,13,19,6,19,0
11,13,20,6,19,0
11,13,21,6,18,0
11,13,22,6,20,0
11,13,23,6,19,0
11,14,0,7,20,0
11,14,1,7,18,0
11,14,2,7,19,0
11,14,3,7,19,0
11,14,4,7,19,0
11,14,5,7,19,0
11,14,6,7,20,0
11,14,7,7,18,0
11,14,8,7,19,.12943301
11,14,9,7,17,67.787247
11,14,10,7,17,99.647552
11,14,11,7,19,117.99058
11,14,12,7,18,124.48465
11,14,13,7,18,118.83409
11,14,14,7,18,103.99865
11,14,15,7,19,78.434624
11,14,16,7,18,41.264664
11,14,17,7,18,.74834996
11,14,18,7,19,0
11,14,19,7,19,0
11,14,20,7,18,0
11,14,21,7,19,0
11,14,22,7,18,0
11,14,23,7,19,0
11,15,0,1,20,0
11,15,1,1,18,0
11,15,2,1,18,0
11,15,3,1,19,0
11,15,4,1,19,0
11,15,5,1,19,0
11,15,6,1,93,0
11,15,7,1,89,0
11,15,8,1,160,23.240801
11,15,9,1,165,67.29229
11,15,10,1,159,97.180397
11,15,11,1,181,114.60812
11,15,12,1,166,121.77618
11,15,13,1,179,119.20889
11,15,14,1,168,106.12839
11,15,15,1,171,81.105225
11,15,16,1,123,42.252205
11,15,17,1,135,.67252195
11,15,18,1,118,0
11,15,19,1,98,0
11,15,20,1,78,0
11,15,21,1,67,0
11,15,22,1,55,0
11,15,23,1,31,0
11,16,0,2,23,0
11,16,1,2,20,0
11,16,2,2,18,0
11,16,3,2,18,0
11,16,4,2,18,0
11,16,5,2,19,0
11,16,6,2,76,0
11,16,7,2,84,0
11,16,8,2,157,22.043316
11,16,9,2,175,65.110146
11,16,10,2,170,95.884087
11,16,11,2,180,113.41437
11,16,12,2,191,120.44969
11,16,13,2,194,116.93036
11,16,14,2,189,103.06977
11,16,15,2,194,78.095161
11,16,16,2,132,40.371716
11,16,17,2,130,.52648699
11,16,18,2,96,0
11,16,19,2,81,0
11,16,20,2,69,0
11,16,21,2,67,0
11,16,22,2,49,0
11,16,23,2,31,0
11,17,0,3,25,0
11,17,1,3,19,0
11,17,2,3,17,0
11,17,3,3,18,0
11,17,4,3,18,0
11,17,5,3,21,0
11,17,6,3,81,0
11,17,7,3,86,0
11,17,8,3,164,20.438068
11,17,9,3,169,62.778744
11,17,10,3,167,92.162544
11,17,11,3,176,109.692
11,17,12,3,151,117.94333
11,17,13,3,162,114.90825
11,17,14,3,150,101.81203
11,17,15,3,135,77.05632
11,17,16,3,99,39.85944
11,17,17,3,118,.51968497
11,17,18,3,103,0
11,17,19,3,83,0
11,17,20,3,61,0
11,17,21,3,51,0
11,17,22,3,40,0
11,17,23,3,31,0
11,18,0,4,24,0
11,18,1,4,20,0
11,18,2,4,23,0
11,18,3,4,16,0
11,18,4,4,18,0
11,18,5,4,19,0
11,18,6,4,76,0
11,18,7,4,91,0
11,18,8,4,174,19.019928
11,18,9,4,177,61.21294
11,18,10,4,181,91.675552
11,18,11,4,176,110.16724
11,18,12,4,175,117.38205
11,18,13,4,185,113.54567
11,18,14,4,162,63.539219
11,18,15,4,150,18.690519
11,18,16,4,111,7.1817479
11,18,17,4,115,0
11,18,18,4,102,0
11,18,19,4,86,0
11,18,20,4,73,0
11,18,21,4,69,0
11,18,22,4,53,0
11,18,23,4,31,0
11,19,0,5,23,0
11,19,1,5,20,0
11,19,2,5,18,0
11,19,3,5,19,0
11,19,4,5,18,0
11,19,5,5,21,0
11,19,6,5,83,0
11,19,7,5,103,0
11,19,8,5,179,16.468149
11,19,9,5,183,59.719933
11,19,10,5,168,90.388893
11,19,11,5,193,110.14651
11,19,12,5,164,119.0817
11,19,13,5,167,16.267271
11,19,14,5,152,34.891678
11,19,15,5,130,7.9226899
11,19,16,5,99,6.346673
11,19,17,5,93,0
11,19,18,5,82,0
11,19,19,5,71,0
11,19,20,5,54,0
11,19,21,5,48,0
11,19,22,5,37,0
11,19,23,5,30,0
11,20,0,6,21,0
11,20,1,6,20,0
11,20,2,6,21,0
11,20,3,6,21,0
11,20,4,6,18,0
11,20,5,6,20,0
11,20,6,6,18,0
11,20,7,6,17,0
11,20,8,6,18,0
11,20,9,6,18,0
11,20,10,6,16,51.551659
11,20,11,6,17,68.231842
11,20,12,6,19,77.854141
11,20,13,6,18,47.245064
11,20,14,6,18,31.225054
11,20,15,6,17,13.000033
11,20,16,6,18,20.735252
11,20,17,6,18,0
11,20,18,6,18,0
11,20,19,6,18,0
11,20,20,6,18,0
11,20,21,6,18,0
11,20,22,6,18,0
11,20,23,6,17,0
11,21,0,7,19,0
11,21,1,7,18,0
11,21,2,7,19,0
11,21,3,7,18,0
11,21,4,7,18,0
11,21,5,7,19,0
11,21,6,7,18,0
11,21,7,7,17,0
11,21,8,7,18,0
11,21,9,7,17,0
11,21,10,7,18,2.0147209
11,21,11,7,17,3.176954
11,21,12,7,18,16.828501
11,21,13,7,19,20.32198
11,21,14,7,18,14.663486
11,21,15,7,18,14.037664
11,21,16,7,18,.66480702
11,21,17,7,17,0
11,21,18,7,18,0
11,21,19,7,18,0
11,21,20,7,18,0
11,21,21,7,18,0
11,21,22,7,18,0
11,21,23,7,17,0
11,22,0,1,18,0
11,22,1,1,18,0
11,22,2,1,19,0
11,22,3,1,18,0
11,22,4,1,17,0
11,22,5,1,20,0
11,22,6,1,92,0
11,22,7,1,99,0
11,22,8,1,172,0
11,22,9,1,171,.005475
11,22,10,1,166,8.863574
11,22,11,1,194,14.157301
11,22,12,1,184,29.330793
11,22,13,1,194,93.737152
11,22,14,1,184,45.986122
11,22,15,1,173,40.438244
11,22,16,1,148,11.850308
11,22,17,1,149,0
11,22,18,1,126,0
11,22,19,1,109,0
11,22,20,1,87,0
11,22,21,1,81,0
11,22,22,1,61,0
11,22,23,1,34,0
11,23,0,2,31,0
11,23,1,2,26,0
11,23,2,2,23,0
11,23,3,2,23,0
11,23,4,2,24,0
11,23,5,2,25,0
11,23,6,2,82,0
11,23,7,2,117,0
11,23,8,2,165,0
11,23,9,2,181,0
11,23,10,2,168,1.559325
11,23,11,2,186,14.02278
11,23,12,2,185,.26175299
11,23,13,2,192,1.3932819
11,23,14,2,193,1.117609
11,23,15,2,191,7.7972751
11,23,16,2,154,0
11,23,17,2,155,0
11,23,18,2,103,0
11,23,19,2,87,0
11,23,20,2,71,0
11,23,21,2,52,0
11,23,22,2,37,0
11,23,23,2,33,0
11,24,0,3,28,0
11,24,1,3,26,0
11,24,2,3,24,0
11,24,3,3,23,0
11,24,4,3,23,0
11,24,5,3,27,0
11,24,6,3,81,0
11,24,7,3,117,0
11,24,8,3,170,13.42449
11,24,9,3,181,60.085705
11,24,10,3,191,93.719307
11,24,11,3,197,113.93478
11,24,12,3,194,121.38045
11,24,13,3,207,118.29411
11,24,14,3,202,57.852787
11,24,15,3,199,40.67934
11,24,16,3,152,38.644432
11,24,17,3,135,0
11,24,18,3,81,0
11,24,19,3,74,0
11,24,20,3,59,0
11,24,21,3,51,0
11,24,22,3,46,0
11,24,23,3,37,0
11,25,0,4,30,0
11,25,1,4,27,0
11,25,2,4,25,0
11,25,3,4,25,0
11,25,4,4,27,0
11,25,5,4,28,0
11,25,6,4,91,0
11,25,7,4,123,0
11,25,8,4,172,13.948493
11,25,9,4,179,61.425587
11,25,10,4,197,94.850075
11,25,11,4,200,113.61659
11,25,12,4,179,103.05498
11,25,13,4,193,64.624695
11,25,14,4,189,95.006393
11,25,15,4,194,25.557289
11,25,16,4,143,38.172859
11,25,17,4,154,0
11,25,18,4,107,0
11,25,19,4,96,0
11,25,20,4,97,0
11,25,21,4,89,0
11,25,22,4,64,0
11,25,23,4,39,0
11,26,0,5,33,0
11,26,1,5,28,0
11,26,2,5,27,0
11,26,3,5,28,0
11,26,4,5,27,0
11,26,5,5,29,0
11,26,6,5,87,0
11,26,7,5,138,0
11,26,8,5,167,0
11,26,9,5,173,1.176556
11,26,10,5,164,24.366999
11,26,11,5,170,30.509739
11,26,12,5,193,35.340923
11,26,13,5,198,44.349079
11,26,14,5,180,28.899643
11,26,15,5,165,15.99397
11,26,16,5,118,0
11,26,17,5,129,0
11,26,18,5,72,0
11,26,19,5,72,0
11,26,20,5,59,0
11,26,21,5,56,0
11,26,22,5,39,0
11,26,23,5,34,0
11,27,0,6,28,0
11,27,1,6,27,0
11,27,2,6,24,0
11,27,3,6,24,0
11,27,4,6,25,0
11,27,5,6,24,0
11,27,6,6,24,0
11,27,7,6,24,0
11,27,8,6,24,0
11,27,9,6,24,1.590403
11,27,10,6,23,.57510495
11,27,11,6,23,13.487998
11,27,12,6,25,21.461123
11,27,13,6,24,43.81773
11,27,14,6,23,51.726933
11,27,15,6,23,31.939846
11,27,16,6,24,6.6919169
11,27,17,6,23,0
11,27,18,6,25,0
11,27,19,6,24,0
11,27,20,6,24,0
11,27,21,6,25,0
11,27,22,6,23,0
11,27,23,6,24,0
11,28,0,7,24,0
11,28,1,7,27,0
11,28,2,7,23,0
11,28,3,7,24,0
11,28,4,7,24,0
11,28,5,7,24,0
11,28,6,7,25,0
11,28,7,7,24,0
11,28,8,7,24,8.7483711
11,28,9,7,24,53.152634
11,28,10,7,22,85.66053
11,28,11,7,24,104.98742
11,28,12,7,25,112.21743
11,28,13,7,23,109.62077
11,28,14,7,23,96.128288
11,28,15,7,24,15.029913
11,28,16,7,23,35.238247
11,28,17,7,24,0
11,28,18,7,24,0
11,28,19,7,26,0
11,28,20,7,25,0
11,28,21,7,24,0
11,28,22,7,24,0
11,28,23,7,24,0
11,29,0,1,29,0
11,29,1,1,29,0
11,29,2,1,24,0
11,29,3,1,26,0
11,29,4,1,25,0
11,29,5,1,29,0
11,29,6,1,108,0
11,29,7,1,149,0
11,29,8,1,229,7.5430012
11,29,9,1,208,4.017036
11,29,10,1,192,85.142982
11,29,11,1,191,104.45624
11,29,12,1,189,113.12624
11,29,13,1,205,27.306505
11,29,14,1,201,12.17308
11,29,15,1,205,5.5338655
11,29,16,1,151,.53774703
11,29,17,1,167,0
11,29,18,1,121,0
11,29,19,1,105,0
11,29,20,1,95,0
11,29,21,1,85,0
11,29,22,1,68,0
11,29,23,1,37,0
11,30,0,2,32,0
11,30,1,2,28,0
11,30,2,2,31,0
11,30,3,2,28,0
11,30,4,2,38,0
11,30,5,2,39,0
11,30,6,2,91,0
11,30,7,2,136,0
11,30,8,2,192,6.045536
11,30,9,2,207,52.02779
11,30,10,2,185,87.475449
11,30,11,2,205,46.052811
11,30,12,2,200,116.994
11,30,13,2,204,114.82247
11,30,14,2,194,100.32237
11,30,15,2,184,74.562927
11,30,16,2,128,35.948914
11,30,17,2,137,0
11,30,18,2,102,0
11,30,19,2,93,0
11,30,20,2,87,0
11,30,21,2,82,0
11,30,22,2,62,0
11,30,23,2,43,0
12,1,0,3,33,0
12,1,1,3,30,0
12,1,2,3,30,0
12,1,3,3,30,0
12,1,4,3,41,0
12,1,5,3,41,0
12,1,6,3,95,0
12,1,7,3,143,0
12,1,8,3,196,6.0985231
12,1,9,3,193,51.085743
12,1,10,3,186,84.310928
12,1,11,3,190,104.34339
12,1,12,3,181,113.82387
12,1,13,3,206,112.20242
12,1,14,3,205,98.571236
12,1,15,3,178,73.412193
12,1,16,3,154,35.498329
12,1,17,3,170,0
12,1,18,3,100,0
12,1,19,3,97,0
12,1,20,3,60,0
12,1,21,3,57,0
12,1,22,3,46,0
12,1,23,3,40,0
12,2,0,4,34,0
12,2,1,4,29,0
12,2,2,4,26,0
12,2,3,4,27,0
12,2,4,4,38,0
12,2,5,4,40,0
12,2,6,4,83,0
12,2,7,4,128,0
12,2,8,4,185,0
12,2,9,4,184,0
12,2,10,4,180,5.3561859
12,2,11,4,191,97.364655
12,2,12,4,183,14.821549
12,2,13,4,198,14.338706
12,2,14,4,196,12.753131
12,2,15,4,182,13.966517
12,2,16,4,129,.111917
12,2,17,4,153,0
12,2,18,4,111,0
12,2,19,4,98,0
12,2,20,4,84,0
12,2,21,4,82,0
12,2,22,4,67,0
12,2,23,4,41,0
12,3,0,5,34,0
12,3,1,5,27,0
12,3,2,5,26,0
12,3,3,5,27,0
12,3,4,5,38,0
12,3,5,5,38,0
12,3,6,5,102,0
12,3,7,5,137,0
12,3,8,5,215,1.8465811
12,3,9,5,200,41.733891
12,3,10,5,188,76.348091
12,3,11,5,203,98.474594
12,3,12,5,191,108.43937
12,3,13,5,202,106.93323
12,3,14,5,192,94.280731
12,3,15,5,181,69.823326
12,3,16,5,123,32.258213
12,3,17,5,129,0
12,3,18,5,77,0
12,3,19,5,76,0
12,3,20,5,64,0
12,3,21,5,56,0
12,3,22,5,41,0
12,3,23,5,38,0
12,4,0,6,33,0
12,4,1,6,27,0
12,4,2,6,25,0
12,4,3,6,26,0
12,4,4,6,26,0
12,4,5,6,25,0
12,4,6,6,26,0
12,4,7,6,26,0
12,4,8,6,25,0
12,4,9,6,25,50.270927
12,4,10,6,24,83.982628
12,4,11,6,24,103.85041
12,4,12,6,25,111.78941
12,4,13,6,24,59.284271
12,4,14,6,24,55.884632
12,4,15,6,25,1.261688
12,4,16,6,23,5.7052689
12,4,17,6,25,0
12,4,18,6,24,0
12,4,19,6,24,0
12,4,20,6,25,0
12,4,21,6,24,0
12,4,22,6,25,0
12,4,23,6,25,0
12,5,0,7,26,0
12,5,1,7,24,0
12,5,2,7,25,0
12,5,3,7,24,0
12,5,4,7,26,0
12,5,5,7,28,0
12,5,6,7,25,0
12,5,7,7,25,0
12,5,8,7,24,3.4814742
12,5,9,7,24,0
12,5,10,7,24,23.005095
12,5,11,7,25,101.67601
12,5,12,7,25,110.67845
12,5,13,7,25,107.93627
12,5,14,7,23,62.163746
12,5,15,7,24,17.26203
12,5,16,7,25,0
12,5,17,7,25,0
12,5,18,7,24,0
12,5,19,7,26,0
12,5,20,7,25,0
12,5,21,7,25,0
12,5,22,7,24,0
12,5,23,7,25,0
12,6,0,1,27,0
12,6,1,1,25,0
12,6,2,1,25,0
12,6,3,1,25,0
12,6,4,1,25,0
12,6,5,1,28,0
12,6,6,1,30,0
12,6,7,1,30,0
12,6,8,1,28,0
12,6,9,1,26,0
12,6,10,1,26,0
12,6,11,1,26,.158712
12,6,12,1,26,13.517077
12,6,13,1,26,.29566401
12,6,14,1,25,5.3845162
12,6,15,1,25,7.0165677
12,6,16,1,25,0
12,6,17,1,26,0
12,6,18,1,28,0
12,6,19,1,30,0
12,6,20,1,29,0
12,6,21,1,28,0
12,6,22,1,27,0
12,6,23,1,28,0
12,7,0,2,29,0
12,7,1,2,30,0
12,7,2,2,30,0
12,7,3,2,25,0
12,7,4,2,25,0
12,7,5,2,25,0
12,7,6,2,26,0
12,7,7,2,30,0
12,7,8,2,31,0
12,7,9,2,26,0
12,7,10,2,25,12.729542
12,7,11,2,25,43.432014
12,7,12,2,25,52.386562
12,7,13,2,24,111.20461
12,7,14,2,24,46.056469
12,7,15,2,23,9.5154219
12,7,16,2,23,0
12,7,17,2,25,0
12,7,18,2,48,0
12,7,19,2,52,0
12,7,20,2,53,0
12,7,21,2,53,0
12,7,22,2,45,0
12,7,23,2,29,0
12,8,0,3,28,0
12,8,1,3,27,0
12,8,2,3,26,0
12,8,3,3,29,0
12,8,4,3,36,0
12,8,5,3,36,0
12,8,6,3,81,0
12,8,7,3,90,0
12,8,8,3,94,0
12,8,9,3,85,0
12,8,10,3,84,2.5076089
12,8,11,3,81,1.5929019
12,8,12,3,81,29.801348
12,8,13,3,79,8.6333017
12,8,14,3,77,43.027431
12,8,15,3,82,3.65643
12,8,16,3,76,.79748899
12,8,17,3,84,0
12,8,18,3,28,0
12,8,19,3,27,0
12,8,20,3,28,0
12,8,21,3,27,0
12,8,22,3,28,0
12,8,23,3,28,0
12,9,0,4,29,0
12,9,1,4,27,0
12,9,2,4,24,0
12,9,3,4,26,0
12,9,4,4,37,0
12,9,5,4,38,0
12,9,6,4,96,0
12,9,7,4,133,0
12,9,8,4,210,3.385761
12,9,9,4,219,53.288033
12,9,10,4,197,89.345139
12,9,11,4,208,109.80541
12,9,12,4,201,118.47982
12,9,13,4,223,115.10307
12,9,14,4,209,102.07779
12,9,15,4,217,76.409912
12,9,16,4,166,35.226406
12,9,17,4,174,0
12,9,18,4,119,0
12,9,19,4,104,0
12,9,20,4,90,0
12,9,21,4,82,0
12,9,22,4,61,0
12,9,23,4,39,0
12,10,0,5,35,0
12,10,1,5,30,0
12,10,2,5,32,0
12,10,3,5,28,0
12,10,4,5,39,0
12,10,5,5,38,0
12,10,6,5,95,0
12,10,7,5,118,0
12,10,8,5,171,0
12,10,9,5,179,42.339314
12,10,10,5,168,77.494667
12,10,11,5,195,98.667099
12,10,12,5,183,107.8886
12,10,13,5,192,108.13353
12,10,14,5,186,95.904938
12,10,15,5,155,72.524948
12,10,16,5,131,33.893459
12,10,17,5,123,0
12,10,18,5,77,0
12,10,19,5,68,0
12,10,20,5,52,0
12,10,21,5,48,0
12,10,22,5,36,0
12,10,23,5,37,0
12,11,0,6,30,0
12,11,1,6,27,0
12,11,2,6,24,0
12,11,3,6,25,0
12,11,4,6,25,0
12,11,5,6,25,0
12,11,6,6,25,0
12,11,7,6,25,0
12,11,8,6,25,0
12,11,9,6,24,47.912865
12,11,10,6,23,83.235611
12,11,11,6,24,105.77171
12,11,12,6,23,116.72348
12,11,13,6,24,115.14548
12,11,14,6,24,101.69206
12,11,15,6,23,76.184273
12,11,16,6,24,36.075905
12,11,17,6,25,0
12,11,18,6,24,0
12,11,19,6,25,0
12,11,20,6,25,0
12,11,21,6,25,0
12,11,22,6,25,0
12,11,23,6,25,0
12,12,0,7,25,0
12,12,1,7,25,0
12,12,2,7,24,0
12,12,3,7,25,0
12,12,4,7,24,0
12,12,5,7,25,0
12,12,6,7,25,0
12,12,7,7,25,0
12,12,8,7,24,0
12,12,9,7,25,.16754
12,12,10,7,23,82.969223
12,12,11,7,25,103.61332
12,12,12,7,25,111.85484
12,12,13,7,24,110.75923
12,12,14,7,24,26.033472
12,12,15,7,23,12.021972
12,12,16,7,22,2.6706431
12,12,17,7,25,0
12,12,18,7,25,0
12,12,19,7,25,0
12,12,20,7,24,0
12,12,21,7,25,0
12,12,22,7,25,0
12,12,23,7,25,0
12,13,0,1,26,0
12,13,1,1,26,0
12,13,2,1,24,0
12,13,3,1,26,0
12,13,4,1,37,0
12,13,5,1,37,0
12,13,6,1,106,0
12,13,7,1,137,0
12,13,8,1,217,0
12,13,9,1,205,1.322113
12,13,10,1,190,.45322198
12,13,11,1,199,36.508846
12,13,12,1,188,42.281651
12,13,13,1,198,50.417416
12,13,14,1,193,37.892071
12,13,15,1,176,9.9075603
12,13,16,1,138,3.1264551
12,13,17,1,170,0
12,13,18,1,128,0
12,13,19,1,115,0
12,13,20,1,90,0
12,13,21,1,78,0
12,13,22,1,59,0
12,13,23,1,38,0
12,14,0,2,32,0
12,14,1,2,27,0
12,14,2,2,26,0
12,14,3,2,27,0
12,14,4,2,38,0
12,14,5,2,41,0
12,14,6,2,93,0
12,14,7,2,131,0
12,14,8,2,215,0
12,14,9,2,206,0
12,14,10,2,188,81.444641
12,14,11,2,212,102.90322
12,14,12,2,206,112.31111
12,14,13,2,209,110.11548
12,14,14,2,188,96.365677
12,14,15,2,177,69.883965
12,14,16,2,129,31.484953
12,14,17,2,149,0
12,14,18,2,109,0
12,14,19,2,93,0
12,14,20,2,82,0
12,14,21,2,77,0
12,14,22,2,57,0
12,14,23,2,37,0
12,15,0,3,33,0
12,15,1,3,28,0
12,15,2,3,27,0
12,15,3,3,28,0
12,15,4,3,39,0
12,15,5,3,41,0
12,15,6,3,92,0
12,15,7,3,140,0
12,15,8,3,212,0
12,15,9,3,207,0
12,15,10,3,199,0
12,15,11,3,206,1.01141
12,15,12,3,192,9.3300514
12,15,13,3,188,46.571568
12,15,14,3,169,.0090039996
12,15,15,3,165,19.344965
12,15,16,3,129,2.0860281
12,15,17,3,174,0
12,15,18,3,110,0
12,15,19,3,91,0
12,15,20,3,61,0
12,15,21,3,48,0
12,15,22,3,40,0
12,15,23,3,35,0
12,16,0,4,32,0
12,16,1,4,28,0
12,16,2,4,27,0
12,16,3,4,25,0
12,16,4,4,37,0
12,16,5,4,36,0
12,16,6,4,96,0
12,16,7,4,132,0
12,16,8,4,196,0
12,16,9,4,198,39.434574
12,16,10,4,186,13.510579
12,16,11,4,197,92.08197
12,16,12,4,178,101.05735
12,16,13,4,185,97.979691
12,16,14,4,179,85.939064
12,16,15,4,174,62.838268
12,16,16,4,135,28.055897
12,16,17,4,155,0
12,16,18,4,111,0
12,16,19,4,99,0
12,16,20,4,81,0
12,16,21,4,77,0
12,16,22,4,62,0
12,16,23,4,38,0
12,17,0,5,32,0
12,17,1,5,28,0
12,17,2,5,25,0
12,17,3,5,29,0
12,17,4,5,39,0
12,17,5,5,38,0
12,17,6,5,90,0
12,17,7,5,121,0
12,17,8,5,186,0
12,17,9,5,186,37.033478
12,17,10,5,172,72.319275
12,17,11,5,185,94.503258
12,17,12,5,176,53.827728
12,17,13,5,194,105.35423
12,17,14,5,181,50.882854
12,17,15,5,172,10.704876
12,17,16,5,113,.53083098
12,17,17,5,128,0
12,17,18,5,83,0
12,17,19,5,71,0
12,17,20,5,55,0
12,17,21,5,46,0
12,17,22,5,36,0
12,17,23,5,37,0
12,18,0,6,32,0
12,18,1,6,29,0
12,18,2,6,32,0
12,18,3,6,26,0
12,18,4,6,26,0
12,18,5,6,28,0
12,18,6,6,28,0
12,18,7,6,29,0
12,18,8,6,28,0
12,18,9,6,28,0
12,18,10,6,26,0
12,18,11,6,27,1.798044
12,18,12,6,26,7.144237
12,18,13,6,28,1.481274
12,18,14,6,26,13.730935
12,18,15,6,27,.45430398
12,18,16,6,26,2.5691769
12,18,17,6,27,0
12,18,18,6,28,0
12,18,19,6,25,0
12,18,20,6,25,0
12,18,21,6,25,0
12,18,22,6,26,0
12,18,23,6,25,0
12,19,0,7,26,0
12,19,1,7,26,0
12,19,2,7,27,0
12,19,3,7,25,0
12,19,4,7,27,0
12,19,5,7,27,0
12,19,6,7,27,0
12,19,7,7,29,0
12,19,8,7,28,0
12,19,9,7,28,0
12,19,10,7,27,4.410388
12,19,11,7,27,19.070971
12,19,12,7,28,112.49216
12,19,13,7,27,110.7159
12,19,14,7,27,98.46917
12,19,15,7,25,74.119873
12,19,16,7,26,3.0295849
12,19,17,7,27,0
12,19,18,7,28,0
12,19,19,7,27,0
12,19,20,7,26,0
12,19,21,7,27,0
12,19,22,7,26,0
12,19,23,7,26,0
12,20,0,1,29,0
12,20,1,1,31,0
12,20,2,1,28,0
12,20,3,1,28,0
12,20,4,1,41,0
12,20,5,1,45,0
12,20,6,1,113,0
12,20,7,1,150,0
12,20,8,1,228,0
12,20,9,1,221,0
12,20,10,1,209,.32357502
12,20,11,1,215,15.828791
12,20,12,1,197,18.594
12,20,13,1,205,13.191641
12,20,14,1,201,52.446659
12,20,15,1,197,72.086159
12,20,16,1,153,33.816452
12,20,17,1,173,0
12,20,18,1,129,0
12,20,19,1,107,0
12,20,20,1,86,0
12,20,21,1,82,0
12,20,22,1,55,0
12,20,23,1,36,0
12,21,0,2,30,0
12,21,1,2,27,0
12,21,2,2,25,0
12,21,3,2,26,0
12,21,4,2,38,0
12,21,5,2,39,0
12,21,6,2,98,0
12,21,7,2,147,0
12,21,8,2,209,0
12,21,9,2,215,42.693073
12,21,10,2,195,80.06572
12,21,11,2,190,102.37589
12,21,12,2,178,111.61199
12,21,13,2,206,109.98186
12,21,14,2,192,98.617287
12,21,15,2,193,75.510612
12,21,16,2,154,37.106537
12,21,17,2,168,0
12,21,18,2,116,0
12,21,19,2,88,0
12,21,20,2,60,0
12,21,21,2,49,0
12,21,22,2,39,0
12,21,23,2,34,0
12,22,0,3,32,0
12,22,1,3,28,0
12,22,2,3,25,0
12,22,3,3,25,0
12,22,4,3,38,0
12,22,5,3,38,0
12,22,6,3,86,0
12,22,7,3,149,0
12,22,8,3,207,0
12,22,9,3,201,2.4029541
12,22,10,3,193,.33202702
12,22,11,3,185,11.691276
12,22,12,3,183,31.241468
12,22,13,3,210,105.61643
12,22,14,3,196,28.957441
12,22,15,3,185,33.37907
12,22,16,3,144,0
12,22,17,3,164,0
12,22,18,3,111,0
12,22,19,3,86,0
12,22,20,3,57,0
12,22,21,3,41,0
12,22,22,3,40,0
12,22,23,3,40,0
12,23,0,4,34,0
12,23,1,4,33,0
12,23,2,4,27,0
12,23,3,4,25,0
12,23,4,4,26,0
12,23,5,4,27,0
12,23,6,4,50,0
12,23,7,4,53,0
12,23,8,4,54,0
12,23,9,4,43,0
12,23,10,4,37,12.800514
12,23,11,4,40,47.87289
12,23,12,4,38,68.940704
12,23,13,4,32,1.1816989
12,23,14,4,24,38.105602
12,23,15,4,24,0
12,23,16,4,24,0
